Fecha;Estacion;Año;PM10;PM2.5;NO2;O3;SO2;sub_PM10;sub_PM2.5;sub_NO2;sub_O3;sub_SO2;ICA_diario;Categoria_ICA
2024-07-24;Moli del Sol;2024;6;5;9;56;4;1;1;1;2;1;2;Razonablemente buena
2024-07-25;Moli del Sol;2024;7;6;7;63;3;1;1;1;2;1;2;Razonablemente buena
2024-07-26;Moli del Sol;2024;6;5;7;61;3;1;1;1;2;1;2;Razonablemente buena
2024-07-27;Moli del Sol;2024;11;10;7;62;4;1;1;1;2;1;2;Razonablemente buena
2024-07-28;Moli del Sol;2024;10;9;4;59;4;1;1;1;2;1;2;Razonablemente buena
2024-07-29;Moli del Sol;2024;12;11;9;48;5;1;2;1;1;1;2;Razonablemente buena
2024-07-30;Moli del Sol;2024;19;9;16;52;4;1;1;1;2;1;2;Razonablemente buena
2024-07-31;Moli del Sol;2024;16;10;12;61;4;1;1;1;2;1;2;Razonablemente buena
2024-08-01;Moli del Sol;2024;13;12;8;60;5;1;2;1;2;1;2;Razonablemente buena
2024-08-02;Moli del Sol;2024;16;14;7;65;5;1;2;1;2;1;2;Razonablemente buena
2024-08-03;Moli del Sol;2024;12;11;6;65;5;1;2;1;2;1;2;Razonablemente buena
2024-08-04;Moli del Sol;2024;12;11;3;68;5;1;2;1;2;1;2;Razonablemente buena
2024-08-05;Moli del Sol;2024;12;10;7;60;5;1;1;1;2;1;2;Razonablemente buena
2024-08-06;Moli del Sol;2024;11;10;6;66;5;1;1;1;2;1;2;Razonablemente buena
2024-08-07;Moli del Sol;2024;8;7;7;53;5;1;1;1;2;1;2;Razonablemente buena
2024-08-08;Moli del Sol;2024;8;7;8;56;5;1;1;1;2;1;2;Razonablemente buena
2024-08-09;Moli del Sol;2024;10;9;10;49;6;1;1;1;1;1;1;Buena
2024-08-10;Moli del Sol;2024;8;7;10;55;5;1;1;1;2;1;2;Razonablemente buena
2024-08-11;Moli del Sol;2024;6;5;4;67;5;1;1;1;2;1;2;Razonablemente buena
2024-08-12;Moli del Sol;2024;9;7;6;61;6;1;1;1;2;1;2;Razonablemente buena
2024-08-13;Moli del Sol;2024;10;9;6;60;6;1;1;1;2;1;2;Razonablemente buena
2024-08-15;Moli del Sol;2024;4;3;3;53;5;1;1;1;2;1;2;Razonablemente buena
2024-08-16;Moli del Sol;2024;4;3;7;58;5;1;1;1;2;1;2;Razonablemente buena
2024-08-17;Moli del Sol;2024;6;5;8;62;5;1;1;1;2;1;2;Razonablemente buena
2024-08-18;Moli del Sol;2024;6;5;6;53;6;1;1;1;2;1;2;Razonablemente buena
2024-08-19;Moli del Sol;2024;10;9;6;55;5.20085356180987;1;1;1;2;1;2;Razonablemente buena
2024-08-20;Moli del Sol;2024;10;10;6;60;5.1100027512584;1;1;1;2;1;2;Razonablemente buena
2024-08-21;Moli del Sol;2024;14;13;6;59;5.01915194070693;1;2;1;2;1;2;Razonablemente buena
2024-08-22;Moli del Sol;2024;17;16;8;64;4.92830113015545;1;2;1;2;1;2;Razonablemente buena
2024-08-23;Moli del Sol;2024;17;16;7;67;4.83745031960398;1;2;1;2;1;2;Razonablemente buena
2024-08-24;Moli del Sol;2024;19;18;4;66;4.74659950905251;1;2;1;2;1;2;Razonablemente buena
2024-08-25;Moli del Sol;2024;15;14;2;58;4.65574869850104;1;2;1;2;1;2;Razonablemente buena
2024-08-26;Moli del Sol;2024;8;7;5;56;4.56489788794957;1;1;1;2;1;2;Razonablemente buena
2024-08-27;Moli del Sol;2024;21;7;7;55;4.4740470773981;2;1;1;2;1;2;Razonablemente buena
2024-08-28;Moli del Sol;2024;17.0597329475574;6.89566962737986;3;66;4.38319626684663;1;1;1;2;1;2;Razonablemente buena
2024-08-29;Moli del Sol;2024;15.4874321110482;6.73065714933356;5;64;4.29234545629516;1;1;1;2;1;2;Razonablemente buena
2024-08-30;Moli del Sol;2024;13.915131274539;6.56564467128725;5;64;4.20149464574369;1;1;1;2;1;2;Razonablemente buena
2024-08-31;Moli del Sol;2024;12.3428304380297;6.40063219324095;3;63;4.11064383519222;1;1;1;2;1;2;Razonablemente buena
2024-09-01;Moli del Sol;2024;10.7705296015205;6.23561971519465;2;61;4.01979302464074;1;1;1;2;1;2;Razonablemente buena
2024-09-02;Moli del Sol;2024;9.19822876501128;6.07060723714835;8;56;3.92894221408927;1;1;1;2;1;2;Razonablemente buena
2024-09-03;Moli del Sol;2024;7.62592792850205;5.90559475910204;8;60;3.8380914035378;1;1;1;2;1;2;Razonablemente buena
2024-09-04;Moli del Sol;2024;6;6;12;50;3.74724059298633;1;1;1;1;1;1;Buena
2024-09-05;Moli del Sol;2024;4;3;8;46;3;1;1;1;1;1;1;Buena
2024-09-06;Moli del Sol;2024;6;6;9;50;4;1;1;1;1;1;1;Buena
2024-09-07;Moli del Sol;2024;8;7;6;51;3;1;1;1;2;1;2;Razonablemente buena
2024-09-08;Moli del Sol;2024;7;4;3;54;4;1;1;1;2;1;2;Razonablemente buena
2024-09-09;Moli del Sol;2024;5;3;9;57;4;1;1;1;2;1;2;Razonablemente buena
2024-09-10;Moli del Sol;2024;6;5;6;62;4;1;1;1;2;1;2;Razonablemente buena
2024-09-11;Moli del Sol;2024;6;6;7;58;4;1;1;1;2;1;2;Razonablemente buena
2024-09-12;Moli del Sol;2024;6;5;7;54;4;1;1;1;2;1;2;Razonablemente buena
2024-09-13;Moli del Sol;2024;4;2;6;51;3;1;1;1;2;1;2;Razonablemente buena
2024-09-14;Moli del Sol;2024;3;3;4;58;3;1;1;1;2;1;2;Razonablemente buena
2024-09-15;Moli del Sol;2024;4;3;3;66;4;1;1;1;2;1;2;Razonablemente buena
2024-09-16;Moli del Sol;2024;5;3;10;53;4;1;1;1;2;1;2;Razonablemente buena
2024-09-17;Moli del Sol;2024;5;3;7;60;4;1;1;1;2;1;2;Razonablemente buena
2024-09-18;Moli del Sol;2024;4;4;6;67;4;1;1;1;2;1;2;Razonablemente buena
2024-09-19;Moli del Sol;2024;4;4;8;53;4;1;1;1;2;1;2;Razonablemente buena
2024-09-20;Moli del Sol;2024;8;8;10;48;4;1;1;1;1;1;1;Buena
2024-09-21;Moli del Sol;2024;6;6;6;64;4;1;1;1;2;1;2;Razonablemente buena
2024-09-22;Moli del Sol;2024;8;8;4;54;4;1;1;1;2;1;2;Razonablemente buena
2024-09-23;Moli del Sol;2024;13;12;8;48;4;1;2;1;1;1;2;Razonablemente buena
2024-09-24;Moli del Sol;2024;16;13;9;54;4;1;2;1;2;1;2;Razonablemente buena
2024-09-25;Moli del Sol;2024;8;5;5;55;4;1;1;1;2;1;2;Razonablemente buena
2024-09-26;Moli del Sol;2024;9;3;2;47;5;1;1;1;1;1;1;Buena
2024-09-27;Moli del Sol;2024;5;2;1;65;4;1;1;1;2;1;2;Razonablemente buena
2024-09-28;Moli del Sol;2024;3;2;6;56;4;1;1;1;2;1;2;Razonablemente buena
2024-09-29;Moli del Sol;2024;3;2;3;59;4;1;1;1;2;1;2;Razonablemente buena
2024-09-30;Moli del Sol;2024;5;3;11;45;5;1;1;1;1;1;1;Buena
