Fecha;ICA_diario_avg;Temperatura;Velocidad.del.viento;Precipitacion;Radiacion.solar;NOx;PM10;O3
2016-04-29;2;14.2;0.6;0;94;76;15;68
2016-04-30;2.4;15.4;1.6;0;234;61;15;56
2016-05-01;2;14.4;3.5;0;338;40;7;79
2016-05-02;2;14.7;3;0;339;87;18;65
2016-05-03;2;17;2.6;0;337;100;25;68
2016-05-04;2;17.2;1.7;0;365;72;16;83
2016-05-05;2.2;15.4;0.9;0;123;107;35;56
2016-05-06;2;16;1;0;163;60;16;80
2016-05-07;2;16.5;1.7;0;207;36;17;93
2016-05-08;2;15.6;2.9;0;62;44;12;88
2016-05-09;2;15.3;2.2;0;74;86;11;52
2016-05-10;1.6;14.6;1;0;87;98;11;40
2016-05-11;2;18.1;3;0;338;58;20;59
2016-05-12;2;17.2;5.5;0;235;40;22;69
2016-05-13;2;18.2;3.3;0;271;74;20;62
2016-05-14;2;19.7;3.2;0;285;57;9;59
2016-05-15;2;19.4;2.9;0;336;55;9;81
2016-05-16;2.4;17.9;1.8;0;341;83;17;73
2016-05-17;2.4;16.9;1.2;0;203;83;23;66
2016-05-18;2.4;18;2.2;0.2;260;62;22;62
2016-05-19;2.4;18.7;2.6;0;333;78;15;59
2016-05-20;2;18.5;3.3;0;337;92;20;63
2016-05-21;2;18.2;2.9;0;338;51;16;66
2016-05-22;2.6;21.2;3.3;0;319;25;56;66
2016-05-23;2.2;17.3;3.1;0;303;61;22;55
2016-05-24;2;17.9;2.1;0;321;69;17;59
2016-05-25;2.2;19.2;1.1;0;324;69;21;63
2016-05-26;2.2;19.5;1.7;0;285;60;19;76
2016-05-27;2.4;19.5;1.2;0;290;66;25;78
2016-05-28;3.2;22.3;4.7;0;269;45;56;60
2016-05-29;2.4;22;5.8;0;332;14;15;67
2016-05-30;2.4;20.6;2.4;0;322;63;19;72
2016-05-31;2.4;19.3;2.7;0;318;88;22;55
2016-06-01;2.4;19.3;3.3;0;350;75;27;71
2016-06-02;2.2;19.5;1.6;0;340;81;24;71
2016-06-03;2;20.4;1.4;0;296;74;22;72
2016-06-04;2;20.5;0.7;0.6;138;74;19;54
2016-06-05;2.2;20.9;1.1;0;321;57;18;59
2016-06-06;2;21.3;2.6;0;328;75;20;63
2016-06-07;2;21.9;1.2;0;334;81;26;57
2016-06-08;2.4;22.3;2.9;0;335;80;28;55
2016-06-09;2;23.5;0.9;0;323;88;19;58
2016-06-10;2;23;1.8;0;306;59;21;75
2016-06-11;2;22.6;1.8;0;287;39;17;79
2016-06-12;2;22.7;1.8;0;278;41;21;66
2016-06-13;2.4;25.1;3.6;0;336;94;25;61
2016-06-14;2;22.5;4.7;0;337;80;22;56
2016-06-15;3;25;5.5;0;326;55;109;54
2016-06-16;2.4;22.2;4.4;0;312;60;65;52
2016-06-17;2;21.4;4.9;0;284;72;25;62
2016-06-18;2;20.4;2.5;0;293;62;11;55
2016-06-19;2;19.6;3.5;0;326;43;10;67
2016-06-20;2;20.8;2.6;0;343;89;22;59
2016-06-21;2;21.8;2.6;0;334;102;24;55
2016-06-22;2;22.2;2.2;0;343;93;15;55
2016-06-23;2;22.6;2.6;0;342;89;20;60
2016-06-24;2;22.9;2.5;0.2;341;79;22;67
2016-06-25;2;22.9;1.6;0;292;43;13;69
2016-06-26;2;22.7;2.6;0;314;33;20;67
2016-06-27;2;22.3;2;0;298;79;20;57
2016-06-28;2;22.9;2.3;0;282;103;24;63
2016-06-29;2;24.2;1.2;0.2;264;87;17;63
2016-06-30;2;23.9;2.1;0.4;222;76;20;54
2016-07-01;2;24.3;1.5;0;307;74;18;58
2016-07-02;2;24.4;1.4;0;323;48;15;49
2016-07-03;2;24.1;2.5;0;315;38;17;56
2016-07-04;1.8;24;1.3;0;304;65;15;52
2016-07-05;2;25.3;1.2;0;317;78;17;60
2016-07-06;2;25.2;3.2;0;323;97;21;65
2016-07-07;2.2;25.3;1.7;0;156;99;22;59
2016-07-08;2;26.4;2.2;2.2;321;96;22;66
2016-07-09;2;26.1;1.2;0;329;48;14;77
2016-07-10;2;26.8;2.3;0;323;47;14;66
2016-07-11;2;26.3;2.2;0;314;88;24;75
2016-07-12;2.2;25.6;1.4;0;319;64;22;64
2016-07-13;1.8;23.4;3.3;0;120;69;15;59
2016-07-14;2;22.9;2.5;0;257;80;12;61
2016-07-15;2;22.8;3;0;287;72;13;62
2016-07-16;2;23;3.1;0;331;50;12;64
2016-07-17;2;23.3;2.4;0;342;46;9;71
2016-07-18;2;23.4;1.6;0;338;83;12;66
2016-07-19;2;23.6;1.8;0;298;81;15;63
2016-07-20;2.2;25.1;1.3;0;156;78;22;59
2016-07-21;2.2;25.7;1.5;0;285;59;16;53
2016-07-22;2.2;24.3;1.5;0;246;64;22;59
2016-07-23;1.8;24.6;2.6;0;313;58;13;57
2016-07-24;2;25.1;3.2;0;323;46;12;65
2016-07-25;2;25.7;3.6;0;324;98;22;66
2016-07-26;2.2;25.7;2;0;295;79;23;65
2016-07-27;2.2;25.3;2.1;0;247;56;14;65
2016-07-28;2;25.6;1.5;0;307;92;17;57
2016-07-29;2;25.5;2;0;310;82;17;62
2016-07-30;2.2;26.4;1.9;0;307;56;16;55
2016-07-31;2.4;28.2;1.9;0;279;51;24;38
2016-08-01;1.8;25.6;3.1;0;299;62;16;53
2016-08-02;1.8;25.1;2.5;0;304;71;16;49
2016-08-03;1.8;25.5;3.2;0;299;62;16;57
2016-08-04;2.4;26.2;1.3;0;292;58;15;59
2016-08-05;1.6;25.2;2.3;0.2;157;60;16;48
2016-08-06;1.6;25;3.1;0;299;61;13;49
2016-08-07;2;24.8;3.7;0;308;40;9;58
2016-08-08;2;25.8;2;0;311;72;14;60
2016-08-09;2;25.8;3.1;0;307;91;19;69
2016-08-10;2;22.3;2.1;9;137;70;10;65.2303133927184
2016-08-11;2;23;2.1;0;284;89;18;65.0506071383233
2016-08-12;2;23.7;2.9;0;253;72;18;65
2016-08-13;2;23.7;2.3;0;308;48;11;65
2016-08-14;2;23.8;1.9;0;307;40;9;66
2016-08-15;2;23.6;2.4;0;274;37;7;64
2016-08-16;1.8;24.7;2.2;1.2;101;91;15;39
2016-08-17;2.2;26;2.4;0;284;88;19;50
2016-08-18;2.4;25.7;1.6;0;287;49;19;52
2016-08-19;2.4;25.5;2.4;0;286;54;23;50
2016-08-20;2.4;26.2;1.4;0;261;36;21;47
2016-08-21;1.8;24.8;3.1;0;150;32;11;60
2016-08-22;1.8;24.8;2.7;0;282;103;13;48
2016-08-23;1.8;24.4;1.6;0;283;89;13;49
2016-08-24;2;24.7;1.1;0;294;66;10;58
2016-08-25;2;24.4;1.2;0;290;68;10;67
2016-08-26;2;24.1;1.4;0;261;67;8;60
2016-08-27;2;24.4;1.8;0;264;45;8;57
2016-08-28;2.2;25.2;2.3;0;247;28;13;51
2016-08-29;2;25.8;1.9;0;250;42;14;53
2016-08-30;1.8;25.2;3.4;0;228;52;12;59
2016-08-31;2;25;2.3;0;244;78;10;59
2016-09-01;2;24.9;1.9;0;261;104;11;56
2016-09-02;1.8;24.7;2.2;0;268;80.1727576930852;13;47
2016-09-03;2;26.5;2.5;0;265;81.2616178487372;13;45
2016-09-04;2.2;28.4;2.2;0;257;82.3504780043893;12;53
2016-09-05;2.4;29.7;2.4;0;251;83.4393381600413;17;50
2016-09-06;2.6;26.9;1.9;0;258;84.5281983156934;17;55
2016-09-07;2.4;25.2;2.2;0;215;85.6170584713454;21;57
2016-09-08;2;25.6;1.7;0;223;86.7059186269975;12;53
2016-09-09;2;25.3;2.9;0;246;87.7947787826496;12;52
2016-09-10;2;24.7;1.9;0;211;88.8836389383016;12;66
2016-09-11;2;24.7;2;0;234;89.9724990939537;12;60
2016-09-12;2;24.4;2.2;0;226;91.0613592496057;13;56
2016-09-13;2;23.5;3.1;11.4;185;104;13;57
2016-09-14;1.8;21.1;4.5;0;230;69;15;45
2016-09-15;1.6;20.2;2.6;0;218;106;25;40
2016-09-16;1.4;21.8;1.8;0;258;119;12;42
2016-09-17;1.4;21.3;2;0;214;76;5;41
2016-09-18;1.2;20.8;2.5;0;244;49;4;45
2016-09-19;1.6;20.2;2.2;0;255;105;14;42
2016-09-20;1.6;21.2;1.2;0;153;106;13;45
2016-09-21;1.8;21.9;1.5;0;237;95;11;47
2016-09-22;2.2;22.4;1;0;182;93;15;53
2016-09-23;2;21.8;1.7;6.4;178;92;18;57
2016-09-24;2;20.3;1.5;0;232;68;5;56
2016-09-25;1.8;21.6;1.3;0;182;48;7;55
2016-09-26;2;21.8;1.8;0.2;90;81;8;55
2016-09-27;1.8;22.7;1.2;0;215;104;9;48
2016-09-28;1.8;20.9;3.9;1.6;171;49;8;66
2016-09-29;2;21.1;1.4;0;151;100;11;65
2016-09-30;2;20.6;2.2;0;226;103;16;46
2016-10-01;2.2;21.5;2.4;0;199;65;15;48
2016-10-02;2.2;22.2;1.5;0;198;55;15;52
2016-10-03;2;22.1;1.3;0;195;79;16;49
2016-10-04;1.6;21.1;2.6;0;213;73;14;48
2016-10-05;1.6;22.1;1.9;0;196;73;11;48
2016-10-06;1.8;21.4;2.9;0;168;67.8350744943963;12.0453891410753;45
2016-10-07;2;21.9;2;0;200;87;13;53
2016-10-08;1.6;21.3;1.4;0;205;57;11;48
2016-10-09;2;20.5;2.9;0;156;24;8;57
2016-10-10;1.8;20.1;3.6;0;161;37;7;56
2016-10-11;1.8;20.4;1.6;0;200;70;14;57
2016-10-12;2;19.3;1.1;3;72;31;10;62
2016-10-13;1.4;17.7;2.4;0.2;73;55;6;32
2016-10-14;1.2;19.6;2.9;0;166;55;10;38
2016-10-15;1.6;19.5;2.4;0;195;69;8;49
2016-10-16;1.8;18.9;1.6;0;158;52;7;51
2016-10-17;2;20.5;1.7;0;141;61.1125530945997;9.25814134733789;52
2016-10-18;1.6;19.5;1;8;53;63.1781780326823;9.7526021017681;34
2016-10-19;2;19.1;0.9;0.2;84;65.2438029707649;10.2470628561983;35
2016-10-20;1.6;18.1;0.5;0;38;67.3094279088476;10.7415236106285;30
2016-10-21;1.4;17.5;1.2;0;33;72;7;48
2016-10-22;2.4;17.4;0.8;13.6;80;61;13;37
2016-10-23;2.6;20;1;0;169;50;17;34
2016-10-24;2;19.8;1.4;0.8;100;87;14;22
2016-10-25;2.2;20.2;1.2;1;64;104;15;17
2016-10-26;2.6;20.8;1;0;99;116;20;16
2016-10-27;2.4;20;1.8;0;154;118;19;29
2016-10-28;2.2;19.5;1.3;0;105;136;31;32
2016-10-29;2.4;18.2;1.65931549968468;0;166;99;24;26
2016-10-30;2.2;17.1;1.8090602562736;0;168;68;15;38
2016-10-31;2.4;17.5;1.95880501286252;0;149;98;20;50
2016-11-01;2.4;17.9;2.10854976945144;0;151;68;18;43
2016-11-02;2.2;17.4;2.25829452604036;0;151;175;22;25
2016-11-03;2.4;18.8;2.3;0;136;140;28;18
2016-11-04;3;18.5;1;0;80;138;27;11
2016-11-05;2;19.7;5.6;0.2;116;31;46;36
2016-11-06;1.8;15.2;4.8;0;162;28;3;48
2016-11-07;1.2;12.5;2.2;0;156;73;12;34
2016-11-08;1.4;12.6;5;0;161;61;31;40
2016-11-09;1.8;14.7;5.5;0;149;59;54;30
2016-11-10;1.6;14.6;1.9;0;155;168;20;20
2016-11-11;2.2;14.6;2.1;0;153;153;22;18
2016-11-12;1.8;14.4;2.1;0;138;105;14;25
2016-11-13;1.8;15.8;1.6;0;134;94;13;23
2016-11-14;1.8;13.2;2.6;0;52;123;19;28
2016-11-15;1.8;12.2;3.2;0;128;109;15;28
2016-11-16;1.8;12.1;2.9;0;137;138;16;27
2016-11-17;2.2;13.1;1.8;0;142;166;18;19
2016-11-18;2.6;15.5;1.9;0;134;174;24;13
2016-11-19;2.4;15.7;1.8;0;133;120;14;21
2016-11-20;1.6;15.3;4.3;0;66;59;15;36
2016-11-21;1.8;16;1.8;1.2;40;144;11;18
2016-11-22;1.6;12.1;1.8;10.2;17;96;3;23
2016-11-23;1.4;11.5;2.1;2.8;30;102;3;18
2016-11-24;1.2;10.6;3.3;0;127;84;15;24
2016-11-25;1.6;10.7;1.6;0;105;123;17;23
2016-11-26;1.4;13.1;4.2;3.4;57;103;7;34
2016-11-27;1.4;12.5;5.6;86;15;41;3;47
2016-11-28;1.8;12.1;0.9;2.2;32;179;5;22
2016-11-29;1.6;11.9;3.1;17;22;66;6;27
2016-11-30;1.6;13.3;5.2;1;28;60;4;52
2016-12-01;1.8;12.8;2.1;0;56;138;10;29
2016-12-02;2.2;12.4;1.1;0;114;205;20;11
2016-12-03;2;12;2.7;0.2;80;79;14;16
2016-12-04;1.6;14.2;4.9;8.8;19;43;6;49
2016-12-05;1.8;15.2;9.4;8.6;17;40;5;53
2016-12-06;1.8;14.2;2.5;0;71;89;7;36
2016-12-07;2.2;12.6;1.5;0;71;145;11;21
2016-12-08;2.2;12.6;1.9;0;93;75;10;43
2016-12-09;2.2;14;1;0;71;174;14;12
2016-12-10;2;13.9;1.3;0;92;126;13;14
2016-12-11;2;12.6;1.6;0;110;132;8;13
2016-12-12;2;11.8;1.4;0;114;195;13;7
2016-12-13;2.4;10.9;1.7;0;110;194;17;9
2016-12-14;2.8;11.2;1.4;0;109;185;21;12
2016-12-15;2.6;11;1.9;0;41;139;17;9
2016-12-16;2;11.7;2.1;16.8;40;145;10;27
2016-12-17;2;13;8.4;33.6;20;33;5;64
2016-12-18;2;10.5;13.5;48;29;23;5;52
2016-12-19;1.4;9.8;9.1;22.2;14;62;4;42
2016-12-20;1.6;11.7;3;0;106;119;6;23
2016-12-21;1.8;11.6;2.3;0;77;202;15;17
2016-12-22;1.8;12.6;2.5;0;111;245;14;18
2016-12-23;2;12.4;1.7;0;112;201;17;7
2016-12-24;2;12.4;2.3;0;114;134;11;11
2016-12-25;1.6;11.9;1.9;0;113;82;6;17
2016-12-26;1.8;11.9;1.4;0;115;120;9;15
2016-12-27;2.4;11;1.9;0.2;100;219;17;9
2016-12-28;2;10.8;2.4;0;104;163;16;17
2016-12-29;1.8;10.3;2.8;0;121;143;15;17
2016-12-30;2.4;8.7;2.8;0;102;176;16;17
2016-12-31;2.6;10.3;1.8;0;89;97;15;24
2017-01-01;2;9.1;2.4;0;116;57;10;25
2017-01-02;2.6;7.7;1.4;0;89;160;16;13
2017-01-03;3;10.1;1.1;0;92;264;25;8
2017-01-04;2.8;12.4;2;0;115;183;20;9
2017-01-05;1.8;11.1;1.9;0;120;153;16;20
2017-01-06;2;9.6;2.1;0;113;85;10;25
2017-01-07;2.6;9.1;1.1;0;117;113;12;17
2017-01-08;2.2;8.8;1.8;0;121;92;12;16
2017-01-09;2.4;9.2;2.3;0;107;169;17;12
2017-01-10;1.8;11.3;5.4;0;36;86;17;26
2017-01-11;1.8;12.4;2.7;0;116;154;8;36
2017-01-12;1.8;14.4;3.4;0.8;129;128;21;15
2017-01-13;1.4;12.9;4.9;0;118;57;12;41
2017-01-14;2;9.3;9.1;0;128;34;17;57
2017-01-15;2;10.4;8.4;0;113;28;9;57
2017-01-16;1.8;12.8;7.1;0;122;60;31;50
2017-01-17;1.6;9.1;4.6;0.6;85;88;6;45
2017-01-18;1.4;4.7;2.6;0;122;72.9384133191287;10;37
2017-01-19;1.8;6.4;10.7;53.6;9;74.2601922865712;10;45
2017-01-20;1.8;7.2;3.9;31.2;6;87;2;37.4658297883264
2017-01-21;2;10;8.7;3.8;17;22;3;33.4542829132637
2017-01-22;1.8;10.5;4.4;0.4;33;52;3;29.4427360382011
2017-01-23;1.8;10.1;1.7;0;83;135;8;25.4311891631384
2017-01-24;2;9.4;1.9;0;89;173;12;15
2017-01-25;1.8;9.3;2.4;0;142;122;12;27
2017-01-26;2.8;8.6;1.9;0;122;135;19;28
2017-01-27;2.2;10.4;2.7;2.6;113;119;15;37
2017-01-28;1.2;12.4;3.5;0;132;81;4;45
2017-01-29;1.2;11;2.4;0;109;59;5;31
2017-01-30;2;14.1;1.8;0;106;176;17;17
2017-01-31;2.8;11.9;0.6;0;132;160;21;18
2017-02-01;3;12.7;1;0.2;118;157;29;11
2017-02-02;1.8;12.9;3.6;1.8;46;101;10;30
2017-02-03;1.8;15.2;6.9;0;105;50;17;47
2017-02-04;2;16.9;7.7;0.2;75;24;7;54
2017-02-05;2;14.5;10.8;1.6;136;16;4;61
2017-02-06;1.6;14.8;4.3;0;124;75;12;40
2017-02-07;1.6;15.6;5.4;0;129;53;26;34
2017-02-08;2.2;11.5;9.8;0.3;166;40;42;62
2017-02-09;1.8;10.6;4.4;0;173;105;11;44
2017-02-10;1.6;9.5;2.2;0;126;122;11;41
2017-02-11;2;11;7.1;0;49;34;6;58
2017-02-12;2.4;13.1;7.4;0;82;27;12;59
2017-02-13;1.8;13.4;6.9;2.9;73;83;9;39
2017-02-14;2;13;1.7;1;175;138;15;26
2017-02-15;2.2;11.3;1.5;0;129;116;15;28
2017-02-16;2.4;11.9;1.1;0;131;155;20;30
2017-02-17;2.4;11.2;1.9;0;162;161;20;18
2017-02-18;2.6;11;1.5;0;178;87;18;34
2017-02-19;2.4;11.8;2.9;0;125;47;14;52
2017-02-20;2.4;11;1.7;0;191;136;18;32
2017-02-21;2.2;11.3;2.5;0;195;154;17;24
2017-02-22;2.4;12.7;1.9;0;142;217;20;21
2017-02-23;2.2;13.4;1.1;0;93;141;21;19
2017-02-24;2.4;12.2;1;4.8;72;131;16;17
2017-02-25;2;11.8;1.8;0;187;84;12;37
2017-02-26;2.4;12.3;1;0;190;57;18;37
2017-02-27;2.2;14.8;4.8;0;200;61;28;34
2017-02-28;1.8;14.6;6.1;0;63;46;16;44
2017-03-01;1.6;13.8;3.1;0;204;79;8;38
2017-03-02;2.2;13.4;1.1;0;204;136;17;23
2017-03-03;2.4;10.8;2.4;3.6;68;117;19;38
2017-03-04;2.2;9.7;7.2;0.1;102;25;2;54
2017-03-05;1.8;12.9;5.5;0;176;22;4;42
2017-03-06;1.6;18.9;4.6;0;181;61;13;42.3233027993988
2017-03-07;1.8;19.5;2.7;0;210;104;24;41.2915145517857
2017-03-08;1.8;16.7;3;0;205;128;12;40.2597263041726
2017-03-09;2.2;19.2;2.1;0;229;158;20;35
2017-03-10;2.2;19;2.1;0;235;104;22;47
2017-03-11;2.6;14.6;0.7;0;212;124;24;37
2017-03-12;2;14.2;3.6;12.1;206;57;20;56
2017-03-13;2;10.7;6;21.6;18;51;4;66
2017-03-14;2;14.1;5.4;0;202;49;13;78
2017-03-15;2.2;13.6;1.9;0;231;95;27;67
2017-03-16;2.8;12.9;1.2;0;237;113;31;60
2017-03-17;2;12.1;1.9;0;248;89;22;49
2017-03-18;2;13.5;2;0;260;89;25;65
2017-03-19;2.8;15;1.3;0;248;81;36;57
2017-03-20;2.6;14.7;1;0.6;237;102;27;62
2017-03-21;2.4;13.8;1;0;192;86;23;63
2017-03-22;2;15.5;4.1;0;235;58;39;54
2017-03-23;2;11.4;4.4;0;265;57;25;74
2017-03-24;2;10;2.1;0;142;83;8;69
2017-03-25;2;12;4;0;202;62;16;71
2017-03-26;2;12.5;2.1;0;246;50;7;63
2017-03-27;2;15;3.4;0.8;241;70;8;66
2017-03-28;1.6;14.6;1.7;0;269;122;10;42
2017-03-29;2;15.3;2.9;0;273;116;14;55
2017-03-30;1.6;15.1;2.5;0;260;137;12;50
2017-03-31;1.8;14.7;1.8;0;220;121;15;59
2017-04-01;1.6;15.2;2.2;0;222;79;17;50
2017-04-02;2;15.2;2.2;0;280;58;6;61
2017-04-03;1.6;14.3;2.1;0;289;114;12;50
2017-04-04;1.8;14.9;1.3;0;232;163;17;51
2017-04-05;1.8;14.5;0.6;0;220;156;14;36
2017-04-06;1.8;15.1;2.8;0;282;119;17;48
2017-04-07;2;15.1;1.5;0;287;165;16;56
2017-04-08;2;15;1.6;0;296;84;13;76
2017-04-09;2;14.4;1.8;0;294;71;12;74
2017-04-10;1.8;14.9;1.7;0;299;144;20;58
2017-04-11;2;17.2;1.8;0;298;157;19;55
2017-04-12;2;17;1;0;297;108;15;59
2017-04-13;2;17.2;0.8;0;281;96;20;59
2017-04-14;2;19.8;2.2;0;281;62;19;67
2017-04-15;2;17.7;0.7;0;271;50;18;75
2017-04-16;2;16.8;2;0;284;49;14;71
2017-04-17;2;17;1;2.2;265;43;14;56
2017-04-18;2;17;1;0.4;226;56;15;62
2017-04-19;2;14.7;2.3;0;33;64;9;82
2017-04-20;2;13.5;2.3;0;97;63;9;84
2017-04-21;2;12.6;1.3;0;272;74;9;82
2017-04-22;2;12.9;2;0;272;50;5;87
2017-04-23;2;14;1.3;0;296;45;7;80
2017-04-24;2;14.8;1.3;0;317;45;8;77
2017-04-25;2;16.3;1.5;1.6;240;87;20;60
2017-04-26;2;16.4;1.7;0.6;234;63;15;55
2017-04-27;1.6;10.5;2.9;11.4;47;59;5;52
2017-04-28;1.8;11.9;0.9;0;133;71;6;61
2017-04-29;2;13.6;1.4;0;79;59;5;77
2017-04-30;2;17.4;4.1;0;296;18;6;66
2017-05-01;2;15.3;2.9;0;328;28;3;82
2017-05-02;2;15.5;2.9;0;316;74;8;65
2017-05-03;2;16;1.7;0;312;75;8;69
2017-05-04;2;16.1;1.5;0;294;71;8;60
2017-05-05;2;16.7;1.7;0;179;61;12;69
2017-05-06;2;20.5;4.3;0;332;33;26;68
2017-05-07;2;19.4;1;0;328;57;6;63
2017-05-08;2;18.4;1.7;0;318;62;8;72
2017-05-09;2;17.8;1.9;0;274;57;9;73
2017-05-10;2;18.6;1.8;0;291;62;12;73
2017-05-11;2.2;20.2;4.8;0.2;288;33;44;68
2017-05-12;2;20.5;4.2;0;314;39;32;68
2017-05-13;2;22.1;2.4;0;289;23;4;66
2017-05-14;2;21.5;1.6;0;335;40;5;76
2017-05-15;2;20.4;1;0;311;91;12;60
2017-05-16;2;21;1.1;0;282;119;18;51
2017-05-17;2;21.2;0.9;0;293;122;11;60
2017-05-18;2;18.7;0.9;5.2;207;105;13;56
2017-05-19;1.8;17.3;2.9;0;336;76;6;66
2017-05-20;1.8;17.9;2;0;337;49;5;74
2017-05-21;1.8;18.4;1;0;211;40;5;71
2017-05-22;1.8;20.1;1.2;0;333;65;9;67
2017-05-23;1.8;20.4;0.7;0;328;65;9;66
2017-05-24;2;21.2;0.8;0;336;110;13;66
2017-05-25;2;21.8;2;0;331;95;15;71
2017-05-26;2;22.3;0.8;0;314;84;12;75
2017-05-27;2.2;21.3;0.9;0;291;37;25;77
2017-05-28;2;22;0.6;0;312;34;20;77
2017-05-29;2;21;1.1;0;297;65;13;75
2017-05-30;2;20;0.4;2.6;136;80;18;74
2017-05-31;2;20.6;1.4;0;276;78;14;77
2017-06-01;2.2;21.7;1.6;0;310;92;18;63
2017-06-02;2.2;22;1.9;0;311;78;15;57
2017-06-03;2.4;22.2;0.9;0.2;217;45;14;61
2017-06-04;2;19.2;2.7;8.2;97;20;8;61
2017-06-05;2;19.1;1.4;0;335;76;6;57
2017-06-06;2;22.3;2.1;0;333;79;11;61
2017-06-07;2;21.5;2.2;0;331;60;8;65
2017-06-08;2;21.7;1.6;0;331;71;9;61
2017-06-09;2;22.2;1.4;0;247;78;8;60
2017-06-10;1.6;22.7;1.5;0;316;58;7;58
2017-06-11;2;23.9;1.7;0;338;48;6;68
2017-06-12;2;24.7;0.9;0;336;108;9;59
2017-06-13;2;25.3;1;0;330;110;9;56
2017-06-14;2;25.7;1.5;0;330;105;10;67
2017-06-15;2;26.4;1;1.8;306;92;11;59
2017-06-16;2.2;26.3;0.6;0;244;75;21;56
2017-06-17;2;26;3.2;0;304;64;14;66
2017-06-18;2;25.7;1.9;0;321;33;8;75
2017-06-19;2;25.4;0.8;0;311;76;13;60
2017-06-20;2;25.6;2;0;313;71;15;62
2017-06-21;2;25.8;1.8;0;306;83;9;58
2017-06-22;1.8;26;2;0;297;89;10;50
2017-06-23;2;26.4;2;0;313;74;10;62
2017-06-24;2;25.8;1;0;300;35;12;57
2017-06-25;2;24.9;1.8;0;218;20;13;54
2017-06-26;2;25.3;2.4;1.4;293;71;12;55
2017-06-27;1.8;27.6;2.7;0;291;82;15;47
2017-06-28;2.4;27.3;5.7;0;327;25;57;51
2017-06-29;2;25.1;3.6;0;336;41;28;72
2017-06-30;2;22.2;2.4;1;294;68;7;65
2017-07-01;2;20.9;2.4;0.2;252;36;3;51
2017-07-02;2;21.1;2.1;0;329;33;3;56
2017-07-03;2;22.7;2.2;0;332;78;6;51
2017-07-04;1.4;23.2;1.7;0;332;73;5;48
2017-07-05;1.6;23.6;1.2;0;314;61;4;50
2017-07-06;1.6;25.1;1;0;159;71;7;49
2017-07-07;2;24.1;2.8;0.2;80;50;15;59
2017-07-08;2;27;2.4;0.4;293;39;9;59
2017-07-09;2;25.9;2;0;314;33;6;85
2017-07-10;2;25.5;1.9;2.4;309;68;11;65
2017-07-11;2;25.5;1.3;1.6;303;60;12;61
2017-07-12;2.2;26;1.1;0;311;74;13;55
2017-07-13;1.8;25.8;1.5;0;283;73;21;49
2017-07-14;1.8;25.7;1.4;0;264;60;13;46
2017-07-15;2;25.5;2.2;0;296;33;7;55
2017-07-16;2;26;2.7;0;306;36;7;53
2017-07-17;2;25.7;0.9;0;285;59;8;63
2017-07-18;2;25.8;1.7;0;260;57;8;66
2017-07-19;2;26;1;0;264;42;11;61
2017-07-20;2.2;25.8;1;0;257;40;15;52
2017-07-21;2;25.3;1.9;0.8;197;46;16;54
2017-07-22;1.8;25.6;2.3;0;270;38;13;46
2017-07-23;2;26;0.8;0;244;24;12;51
2017-07-24;1.6;26;1.9;0;297;63;12;44
2017-07-25;1.6;24.9;1.8;0;303;63;8;46
2017-07-26;1.8;24.3;2.1;0;308;75;19;52
2017-07-27;1.8;26.7;2.4;0;309;65;15;51
2017-07-28;1.8;26.3;1.6;0;289;35;17;47
2017-07-29;1.8;26.3;0.9;0;274;24;17;43
2017-07-30;1.8;26.3;1.2;0;298;25;20;44
2017-07-31;2.2;26.6;0.8;0;283;37;29;33
2017-08-01;2.2;26.5;0.7;0;133;45;38;31
2017-08-02;2.4;27.2;1.1;0.4;105;64;22;27
2017-08-03;2.2;29.2;1.1;0.4;297;81;15;28
2017-08-04;2.2;28.6;1.1;0;296;66;22;38
2017-08-05;2.4;27.8;1.4;0.6;277;33;27;33
2017-08-06;2;26.7;2.6;0;226;16;13;47
2017-08-07;2;26.7;2.4;0;254;45;8;47
2017-08-08;2;27.1;1.3;0;285;45;19.0311773244211;46
2017-08-09;2.2;24.4;3.8;0;225;25;34;59
2017-08-10;2;21.1;2.4;1.6;277;42;18;65
2017-08-11;2;21.8;1.8;0.3;294;45;19;66
2017-08-12;2.2;23.1;2.1;0;299;25;11;75
2017-08-13;2.2;23.4;2.2;0;295;22;8;77
2017-08-14;2.2;23.9;1.2;0;236;35;9;76
2017-08-15;2;24.8;1;0;253;19;10;73
2017-08-16;2.2;26;0.7;0;268;37;24;64
2017-08-17;2.2;26.4;1;0;264;38;29;74
2017-08-18;2;25.9;2.4;0;276;35;22;65
2017-08-19;2;25.7;1.9;0;200;20;14;56
2017-08-20;1.8;25.1;2;0;195;23;14;56
2017-08-21;1.8;25.2;2.6;0;280;44;18;60
2017-08-22;2;24.9;1.8;0;291;46;22;68
2017-08-23;2;24.9;1.2;0;261;51;24;62
2017-08-24;2;25;1.4;0;254;43;18;73
2017-08-25;2;25.2;1.2;0;217;43;22;77
2017-08-26;2.6;25.8;0.8;0;227;28;28;70
2017-08-27;2.8;26;0.4;0;117;25;31;63
2017-08-28;2.6;25.5;1.1;0;148;50;46;53
2017-08-29;1.8;21.6;0.9;16.4;52;45;17;34
2017-08-30;1.6;22.7;1.5;0.6;136;45;11;51
2017-08-31;1.6;23.6;1.2;0.6;169;51;15;55
2017-09-01;1.8;22.9;1.2;1.4;148;35;10;67
